model,utt_idx,obs_idx,p_low,p_info,p_high,highlight_info_gt_low_plus_high,utt_label,obs_label
nonparametric,31,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[9 9 3 3 3]
nonparametric,31,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12 12 12 12]
nonparametric,31,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[9 9 9 0 0]
nonparametric,31,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[9 9 9 9 9]
nonparametric,31,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12  0  0  0]
nonparametric,31,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12  9  0  0]
nonparametric,31,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12  9  9  9]
nonparametric,31,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[3 3 3 3 3]
nonparametric,31,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12 12  3  3]
nonparametric,31,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12  9  3  3]
nonparametric,31,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12  3  3  3]
nonparametric,31,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12  3  0  0]
nonparametric,31,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[3 3 0 0 0]
nonparametric,31,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[9 9 9 3 3]
nonparametric,31,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[9 9 0 0 0]
nonparametric,31,15,0.5746912728388349,0.39230493467666133,0.033003792482048946,False,all / all / wrong,[0 0 0 0 0]
nonparametric,31,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12 12  9  9]
nonparametric,31,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[9 9 3 0 0]
nonparametric,31,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12 12  0  0]
nonparametric,31,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[3 3 3 0 0]
prag,0,0,0.23083140137746289,0.3788079937629342,0.3903606047897871,False,none / none / right,[9 9 3 3 3]
prag,0,1,0.8800072827499735,0.11751797793598194,0.002474739228406411,False,none / none / right,[12 12 12 12 12]
prag,0,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[9 9 9 0 0]
prag,0,3,0.5680734503369083,0.34774135586528865,0.08418519371028181,False,none / none / right,[9 9 9 9 9]
prag,0,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[12 12  0  0  0]
prag,0,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[12 12  9  0  0]
prag,0,6,0.6252210173010712,0.3103564947832194,0.0644224878385551,False,none / none / right,[12 12  9  9  9]
prag,0,7,0.07506084888653346,0.33470827136282727,0.5902308796664061,False,none / none / right,[3 3 3 3 3]
prag,0,8,0.5909419139299442,0.35352343887918863,0.05553464710295252,False,none / none / right,[12 12 12  3  3]
prag,0,9,0.44127225979769125,0.3952424751370326,0.1634852649936119,False,none / none / right,[12 12  9  3  3]
prag,0,10,0.3026315947714083,0.45343834627627044,0.24393005887007288,False,none / none / right,[12 12  3  3  3]
prag,0,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[12 12  3  0  0]
prag,0,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[3 3 0 0 0]
prag,0,13,0.36539069985769906,0.3827889189092493,0.2518203811624988,False,none / none / right,[9 9 9 3 3]
prag,0,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[9 9 0 0 0]
prag,0,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[0 0 0 0 0]
prag,0,16,0.7171095219813819,0.24926680137036905,0.03362367656953875,False,none / none / right,[12 12 12  9  9]
prag,0,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[9 9 3 0 0]
prag,0,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[12 12 12  0  0]
prag,0,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[3 3 3 0 0]
prag,1,0,0.2518203811624988,0.3827889189092494,0.36539069985769906,False,none / none / wrong,[9 9 3 3 3]
prag,1,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12 12 12 12]
prag,1,2,0.24393005887007288,0.45343834627627044,0.3026315947714082,False,none / none / wrong,[9 9 9 0 0]
prag,1,3,0.5902308796664061,0.33470827136282727,0.07506084888653346,False,none / none / wrong,[9 9 9 9 9]
prag,1,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  0  0  0]
prag,1,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  9  0  0]
prag,1,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  9  9  9]
prag,1,7,0.08418519371028182,0.34774135586528865,0.5680734503369083,False,none / none / wrong,[3 3 3 3 3]
prag,1,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12 12  3  3]
prag,1,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  9  3  3]
prag,1,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  3  3  3]
prag,1,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  3  0  0]
prag,1,12,0.03362367656953875,0.24926680137036905,0.7171095219813819,False,none / none / wrong,[3 3 0 0 0]
prag,1,13,0.3903606047897872,0.3788079937629342,0.23083140137746294,False,none / none / wrong,[9 9 9 3 3]
prag,1,14,0.05553464710295253,0.35352343887918863,0.5909419139299442,False,none / none / wrong,[9 9 0 0 0]
prag,1,15,0.002474739228406412,0.11751797793598194,0.8800072827499735,False,none / none / wrong,[0 0 0 0 0]
prag,1,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12 12  9  9]
prag,1,17,0.1634852649936119,0.3952424751370326,0.44127225979769125,False,none / none / wrong,[9 9 3 0 0]
prag,1,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12 12  0  0]
prag,1,19,0.06442248783855511,0.3103564947832194,0.6252210173010712,False,none / none / wrong,[3 3 3 0 0]
prag,2,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 3 3 3]
prag,2,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12 12 12 12]
prag,2,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 9 0 0]
prag,2,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 9 9 9]
prag,2,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  0  0  0]
prag,2,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  9  0  0]
prag,2,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  9  9  9]
prag,2,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[3 3 3 3 3]
prag,2,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12 12  3  3]
prag,2,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  9  3  3]
prag,2,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  3  3  3]
prag,2,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  3  0  0]
prag,2,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[3 3 0 0 0]
prag,2,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 9 3 3]
prag,2,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 0 0 0]
prag,2,15,0.6063063970719968,0.3760504570836556,0.017643145823068918,False,none / some / right,[0 0 0 0 0]
prag,2,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12 12  9  9]
prag,2,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 3 0 0]
prag,2,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12 12  0  0]
prag,2,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[3 3 3 0 0]
prag,3,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 3 3 3]
prag,3,1,0.017643145823068918,0.3760504570836557,0.6063063970719968,False,none / some / wrong,[12 12 12 12 12]
prag,3,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 9 0 0]
prag,3,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 9 9 9]
prag,3,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  0  0  0]
prag,3,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  9  0  0]
prag,3,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  9  9  9]
prag,3,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[3 3 3 3 3]
prag,3,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12 12  3  3]
prag,3,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  9  3  3]
prag,3,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  3  3  3]
prag,3,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  3  0  0]
prag,3,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[3 3 0 0 0]
prag,3,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 9 3 3]
prag,3,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 0 0 0]
prag,3,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[0 0 0 0 0]
prag,3,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12 12  9  9]
prag,3,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 3 0 0]
prag,3,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12 12  0  0]
prag,3,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[3 3 3 0 0]
prag,4,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 3 3 3]
prag,4,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12 12 12 12]
prag,4,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 9 0 0]
prag,4,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 9 9 9]
prag,4,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  0  0  0]
prag,4,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  9  0  0]
prag,4,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  9  9  9]
prag,4,7,0.6654186520478301,0.2958360178363071,0.03874533008898763,False,none / most / right,[3 3 3 3 3]
prag,4,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12 12  3  3]
prag,4,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  9  3  3]
prag,4,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  3  3  3]
prag,4,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  3  0  0]
prag,4,12,0.5046546849113048,0.4024198080668987,0.09292550697586212,False,none / most / right,[3 3 0 0 0]
prag,4,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 9 3 3]
prag,4,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 0 0 0]
prag,4,15,0.10844951097610978,0.5558635967037746,0.3356868921729724,True,none / most / right,[0 0 0 0 0]
prag,4,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12 12  9  9]
prag,4,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 3 0 0]
prag,4,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12 12  0  0]
prag,4,19,0.6242502373955777,0.32348467267118775,0.052265089904195455,False,none / most / right,[3 3 3 0 0]
prag,5,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[9 9 3 3 3]
prag,5,1,0.3356868921729724,0.5558635967037746,0.10844951097610979,True,none / most / wrong,[12 12 12 12 12]
prag,5,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[9 9 9 0 0]
prag,5,3,0.03874533008898762,0.29583601783630703,0.6654186520478304,False,none / most / wrong,[9 9 9 9 9]
prag,5,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12  0  0  0]
